"","denovo54","denovo34","denovo619","denovo612","denovo428","denovo424","denovo997","denovo71","denovo76","denovo672","denovo1254","denovo444","denovo1233","denovo1089","denovo388","denovo464","denovo468","denovo109","denovo108","denovo107","denovo102","denovo1079","denovo92","denovo93","denovo90","denovo91","denovo96","denovo97","denovo98","denovo99","denovo180","denovo6","denovo7","denovo343","denovo344","denovo163","denovo168","denovo1100","denovo577","denovo1443","denovo104","denovo142","denovo147","denovo146","denovo1124","denovo551","denovo556","denovo976","denovo895","denovo897","denovo961","denovo379","denovo810","denovo536","denovo534","denovo532","denovo539","denovo150","denovo2","denovo1358","denovo320","denovo186","denovo121","denovo125","denovo691","denovo547","denovo516","denovo517","denovo73","denovo74","denovo703","denovo705","denovo859","denovo287","denovo357","denovo299","denovo1466","denovo1398","denovo1399","denovo727","denovo877","denovo874","denovo308","denovo1077","denovo263","denovo1663","denovo815","denovo1253","denovo1252","denovo443","denovo244","denovo245","denovo62","denovo69","denovo63","denovo61","denovo60","denovo67","denovo764","denovo837","denovo1025","denovo1651","denovo227","denovo580","denovo596","denovo599","denovo40","denovo42","denovo45","denovo44","denovo49","denovo48","denovo787","denovo789","denovo788","denovo831","denovo201","denovo209","denovo1083","denovo27","denovo26","denovo25","denovo24","denovo23","denovo22","denovo21","denovo20","denovo29","denovo46","denovo1780","denovo956","denovo1568","denovo628","denovo626","denovo627","denovo624","denovo58","denovo59","denovo1224","denovo124","denovo601","denovo602","denovo1355","denovo770","denovo660","denovo1262","denovo471","denovo1621","denovo1626","denovo1092","denovo396","denovo392","denovo398","denovo139","denovo640","denovo135","denovo41","denovo43","denovo1287","denovo1006","denovo132","denovo130","denovo1207","denovo114","denovo115","denovo116","denovo84","denovo87","denovo86","denovo81","denovo89","denovo1115","denovo563","denovo562","denovo565","denovo566","denovo908","denovo4","denovo191","denovo351","denovo681","denovo172","denovo170","denovo546","denovo966","denovo1632","denovo1306","denovo152","denovo37","denovo30","denovo31","denovo32","denovo33","denovo182","denovo1157","denovo529","denovo1817","denovo315","denovo330","denovo333","denovo338","denovo192","denovo193","denovo295","denovo939","denovo1414","denovo184","denovo1066","denovo489","denovo482","denovo480","denovo1","denovo3","denovo5","denovo8","denovo9","denovo413","denovo417","denovo17","denovo255","denovo251","denovo15","denovo238","denovo79","denovo70","denovo75","denovo753","denovo88","denovo1119","denovo235","denovo232","denovo582","denovo586","denovo584","denovo588","denovo16","denovo56","denovo57","denovo53","denovo50","denovo51","denovo19","denovo13","denovo11","denovo14","denovo1336","denovo777","denovo824","denovo826","denovo820","denovo823","denovo1562","denovo160","denovo1008","denovo1009","denovo1553","denovo213","denovo216","denovo219","denovo512","denovo223","denovo1633","denovo35","denovo36","denovo38","denovo794","denovo1214","denovo904","denovo187","denovo1575","denovo1394","denovo630","denovo18","denovo10","denovo1117","denovo1212","denovo406","denovo1104"
"DA00154",0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,15,0,0,1,0,0,0,4,40,36,25,0,0,0,0,0,0,39,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0,60,0,0,26,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,2,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,78,0,0,1,71,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"DA00498",2,0,0,1,0,1,0,8,0,0,0,0,0,1,0,0,5,0,2,49,0,3,0,25,16,26,8,156,0,0,1,2,0,0,0,0,17,1,0,0,63,29,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,767,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,2,0,1,0,0,0,0,1,0,12,0,0,1,0,0,1,2,0,1,109,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,115,2,28,0,0,0,62,0,0,0,0,0,1,0,2,0,0,5,0,30,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,11,157,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,27,8,0,63,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,1,0,0,1,400,0,0,0,0,0,0,41,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,13,0,3,20,8,0,0,0,84,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0
"DA00236",0,14,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,150,175,0,0,3,1,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,1,0,0,1,1,0,475,1,4,0,4,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,1,0,0,0,0,0,2,0,0,0,0,3,5,63,55,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,1,98,0,0,1,0,3,0,0,0,0,0,0,51,3,11,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0,158,10,44,48,11,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,1,20,7,1,0,0,0,0,35,8,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0
"DA00165",1,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,54,1,20,0,0,0,3,1,0,0,0,0,0,0,0,350,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,9,0,0,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,367,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,177,170,0,64,0,283,0,0,1,0,0,0,0,3,39,85,18,1,0,0,0,0,0,1,346,1,66,73,0,1,2,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0,152,3,0,0,54,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA00280",7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,242,0,14,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,221,41,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,589,0,0,3,0
"DA00810",0,20,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43,5,5,0,0,6,0,0,0,6,0,5,0,15,11,0,0,12,0,2,1,0,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0,0,0,0,69,0,0,10,0,0,1,15,0,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,16,5,1,0,0,0,0,0,0,0,1,0,6,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,8,0,1,0,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,35,0,1,0,0,0,1,0,0,0,0,0,0,180,0,0,1,0,2,0,0,0,1,0,1,0,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,37,909,2,7,49,0,0,5,5,0,0,0,0,6,30,0,3,4,0,2,0,0,0,0,23,6,0,0,2,0,0,3,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,3,0,1,18,6,41,0,0,0,0,0,0,0,0,33,0,2,0,0
"DA00721",0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,5,0,0,1,3,0,2,0,96,19,4,0,2,0,0,0,0,7,0,0,22,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,13,11,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,1,16,0,0,225,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,2,0,0,2,0,0,0,0,0,12,0,4,5,0,0,0,1,0,0,0,1,0,0,98,0,0,0,2,0,0,0,0,0,0,55,0,0,0,16,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,904,0,587,1,0,1,0,1,0,0,0,0,0,76,0,0,0,0,69,49,0,0,0,0,0,0,0,0,15,0,0,0,1018,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"DA00006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"DA00397",10,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,11,22,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,3,0,3,0,0,2,0,0,0,5,0,0,10,0,0,0,0,1,0,1,5,0,0,0,0,1,0,0,0,0,1,2,2,0,0,1,0,0,0,53,1,0,223,0,22,0,0,0,0,0,1,1,2,0,0,0,0,1,0,3,0,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,5,0,1,2,0,0,0,0,1,0,0,0,31,0,296,23,80,0,0,0,0,0,1,0,0,1,10,0,21,35,2,0,0,0,903,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"DA00530",0,22,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,9,0,0,0,0,0,3,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,906,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,23,63,0,1,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,0,0,1,1,0,4,0,86,2,244,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,16,0,0,0,0,10,0,0,0,0,0,0,0,33,0,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,27,0,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,2,0,0,30,0,2,1,61,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,10,0,2,0,0,0,1,0,0,139,2,0,0,1
"DA00318",2,10,0,0,1,0,0,0,54,0,1,2,0,0,2,2,0,0,0,0,0,0,4,46,0,0,0,1,0,24,1,13,1,4,0,6,0,0,3,0,0,0,18,0,0,4,2,0,4,0,0,0,0,2,1,4,0,0,84,0,0,0,0,6,0,3,0,0,56,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,2,0,1,0,0,8,0,0,15,0,0,0,0,0,11,0,0,853,15,0,0,0,0,0,0,0,0,1,7,0,3,0,0,0,0,0,355,268,6,278,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,8,0,0,12,0,0,0,0,132,0,0,137,0,0,0,86,0,1,0,1,1,3,3,0,182,1,0,0,14,0,0,0,0,0,0,0,4,11,40,5,0,1,1,0,0,0,0,0,0,9,0,0,0,10,1,0,4,1,1661,10,752,1,126,1,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,0,16,1,159,0,0,0,0,0,0,47,12,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,0,0,0,47,126,82,0,0,0,12,0,0,0,789,1,0,0,0,0
"DA00555",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,27,0,0,4,0,20,1,1,0,0,0,0,0,0,0,0,73,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,185,0,0,0,0,0,0,0,0,0,0,142,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,13,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,124,0,0,0,63,0,0,4,97,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,2,0,0,0,0,0,91,0,22,0,17,0,0,1,0,0,0,0,0,64,0,0,0,0,1,0,0,0,0,47,0,159,254,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,13,177,0,52,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0
"DA00595",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,7,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,0,6,15,0,0,19,0,0,0,3,39,130,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,0,0,52,0,0,0,13,1,1,0,24,0,14,0,0,0,0,0,0,461,5,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,47,0,446,588,278,1,0,0,0,6,0,0,0,4,3,0,13,0,0,0,0,0,0,0,12,4,0,0,2,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,33,0,10,0,0,0,0,0,0,0,1,35,0,0,0,0
"DA00619",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,393,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,209,116,2,0,0,0,0,0,0,1,21,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DA00575",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,1,3,0,0,0,0,0,0,0,0,68,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,1,0,0,0,1,0,0,0,0,1,0,12,0,0,0,0,0,0,0,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,8,87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,123,596,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,1,0,0,3
"DA00687",0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,1,0,0,0,0,11,0,0,474,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0,0,0,0,0,0,1,0,0,0,38,3,0,0,0,5,0,0,0,0,2,0,0,0,3,0,5,995,58,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,315,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,43,108,107,0,0,0,0,0,0,0,1,0,0,6,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0
"DA00170",0,19,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,6,0,0,0,18,0,0,509,0,0,0,0,0,3,0,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,0,99,0,0,2,1,0,0,1,3,0,0,0,0,0,0,0,89,1,0,24,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,167,0,0,0,2,1,0,0,0,0,0,9,0,11,0,21,0,0,0,0,0,0,0,0,2,8,0,0,1,0,0,0,0,0,306,0,90,3,0,0,0,0,0,0,0,1,28,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0,69,0,0,41,108,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,6,0,0,256,0,0,1,0,2,0,0,0,0,33,0,0,0,0
"DA00282",0,31,0,0,1,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,59,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,1,105,0,1,0,0,0,840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,546,0,137,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,55,6,0,0,17,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,1,0,0,0,364,0,0,0,0,0
"DA00381",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,33,84,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,319,203,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"DA00804",0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0,0,0,0,0,0,0,0,0,0,0,88,120,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,435,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46,172,0,8,23,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,23,0,0,1,0,0,71,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,453,3,0,0,0,0
"DA00228",2,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2199,2,0,0,0,0,0,0,0,1,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,4,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0
"DA00330",0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0,0,1,1,0,0,1,72,0,4,0,3,0,0,0,0,0,3,4,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,9,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,39,1,30,73,0,0,0,0,0,0,0,1,12,0,3,3,0,0,0,0,1,3,0,1,16,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0
