,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182
denovo897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021542438604049978,0.0,0.00029761904761904765,0.0,0.0,0.0004386926957666155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007754943776657619,0.0002378686964795433,0.00028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004417936823503424,0.0,0.0,0.0,0.0,0.0,0.0,0.0003601656762110571,0.0,0.0004463289444320464,0.0006273525721455458,0.0,0.0,0.0,0.0,0.0,0.0,0.0004075810067250866,0.0,0.00021459227467811158,0.00023191094619666049,0.001139384732244588,0.0,0.0,0.0,0.0,0.0002676659528907923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033400133600534405,0.0,0.0,0.0,0.0,0.0011862396204033216,0.0,0.0,0.0011350737797956867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041562759767248546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006305170239596469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016483516483516484,0.0010741138560687433,0.0,0.0,0.000423728813559322,0.0,0.0008916629514043691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010224948875255625,0.0002002002002002002,0.0,0.0,0.0,0.00044662795891022776,0.00021748586341887777,0.0,0.0,0.0009648784253184099,0.0,0.0,0.0,0.0
denovo961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018698578908002991,0.00021542438604049978,0.0,0.0,0.0006374840628984276,0.0,0.0,0.00019638648860958367,0.0,0.0,0.00022416498542927594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0,0.0007136060894386299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017445917655268666,0.0,0.0,0.00046860356138706655,0.0,0.0,0.0,0.0,0.0,0.00035385704175513094,0.0,0.0,0.0,0.000281135788585887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003601656762110571,0.0,0.0004463289444320464,0.0003136762860727729,0.0,0.0,0.0,0.0,0.0,0.0,0.0002037905033625433,0.0,0.00042918454935622315,0.00023191094619666049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006732495511669659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004737091425864519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004748338081671415,0.0,0.0,0.0,0.0,0.0,0.0,0.000784313725490196,0.0,0.0,0.0,0.0,0.0008312551953449709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006305170239596469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006056935190793458,0.0,0.0,0.0004042037186742118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000423728813559322,0.0,0.00044583147570218456,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975332068311196,0.0,0.0,0.0,0.0,0.0,0.00022331397945511388,0.0,0.0,0.0,0.0,0.0,0.0,0.00035842293906810036,0.0
denovo379,0.0002318034306907742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024313153415998054,0.00036449790413705123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028571428571428574,0.0,0.00022686025408348456,0.00018984337921214997,0.0,0.00020329335230737954,0.00018950161076369148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025627883136852895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395353576523334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028328611898016995,0.0,0.00023446658851113716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040225261464199515,0.0,0.0,0.0,0.0005675368898978433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004380201489268506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010804970286331713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000423728813559322,0.0,0.0,0.0,0.001554001554001554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009930486593843098,0.0,0.00022331397945511388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000246669955599408
denovo810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0006724949562878278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007754943776657619,0.0007136060894386299,0.0,0.00024154589371980676,0.0,0.0,0.0,0.0,0.0,0.00017445917655268666,0.0,0.0,0.0016401124648547328,0.0,0.0,0.0007645259938837921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004463289444320464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021459227467811158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002244165170556553,0.00042265426880811494,0.0,0.0,0.0,0.0,0.00034234851078397807,0.0,0.0,0.0,0.0,0.0004737091425864519,0.0,0.0,0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004233700254022015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004042037186742118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765625,0.0,0.0005515719801434088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038595137012736397,0.0,0.0,0.0,0.0
denovo536,0.0002318034306907742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020329335230737954,0.0,0.0,0.0,0.0,0.0,0.000230361667818475,0.00020785699438786114,0.0,0.0,0.0,0.0,0.0005553498704183636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005920663114268798,0.0,0.00021687269572760788,0.0,0.0003835826620636747,0.0,0.0,0.00018989745537409798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008932559178204555,0.0,0.0,0.0,0.0004288164665523156,0.0006680026720106881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005686664771111743,0.0,0.0,0.0,0.0002947678703021371,0.0004957858205255329,0.0,0.00043308791684711995,0.0,0.0,0.0,0.00041736227045075126,0.0,0.0,0.0,0.0,0.0,0.0004977600796416127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046468401486988845,0.0,0.0,0.0,0.0,0.0004887585532746823,0.0,0.0,0.0,0.0,0.0,0.0003968253968253968,0.0,0.0,0.0003255208333333333,0.0003589375448671931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009045680687471732,0.0,0.0005216484089723526,0.0,0.0,0.0,0.0001703867779860283,0.0,0.0,0.0006699419383653417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo534,0.0004636068613815484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017866714311238162,0.0,0.000744047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0005691519635742744,0.0,0.0,0.00038774718883288094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000691085003455425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002044153720359771,0.0,0.0,0.0,0.0,0.0,0.00014040999719180006,0.0,0.0,0.0,0.0,0.0006506180871828237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014738393515106854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399472063352398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004434589800443459,0.0,0.0,0.00046468401486988845,0.0,0.0,0.0,0.0,0.001466275659824047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003589375448671931,0.0,0.0,0.0,0.00019928258270227183,0.0,0.0,0.0,0.0,0.0,0.0,0.0009045680687471732,0.0,0.0005216484089723526,0.0,0.0,0.0,0.0001703867779860283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo532,0.0002318034306907742,0.00025680534155110427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003117206982543641,0.0,0.0,0.00017866714311238162,0.0,0.000248015873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020329335230737954,0.0,0.0,0.00019821605550049553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004737091425864519,0.0,0.0,0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005895357406042742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005047955577990914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004399472063352398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004434589800443459,0.0,0.0,0.00046468401486988845,0.0,0.0,0.0,0.0,0.0004887585532746823,0.0,0.0,0.0,0.0,0.0,0.0007936507936507937,0.0008084074373484236,0.0,0.0003255208333333333,0.0,0.0,0.0,0.0,0.00039856516540454366,0.0,0.0,0.0,0.0,0.0,0.0,0.002261420171867933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo539,0.0004636068613815484,0.0,0.0,0.0,0.0,0.0,0.0,0.001889466225791214,0.00032637075718015666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002542588354945334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019920318725099602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002044153720359771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006506180871828237,0.0,0.00019179133103183735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005931198102016608,0.00036483035388544326,0.0,0.0,0.0002843332385555871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035523978685612787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004977600796416127,0.0004938271604938272,0.0,0.0,0.0,0.0,0.0004399472063352398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005341880341880342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004042037186742118,0.0,0.0,0.0,0.0,0.0,0.0,0.00019928258270227183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005216484089723526,0.0,0.0,0.0,0.0001703867779860283,0.00039721946375372393,0.0,0.0006699419383653417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo150,0.0,0.0017976373908577298,0.007659007659007659,0.0,0.0,0.009768287142208088,0.0,0.000944733112895607,0.0,0.0035527299925205685,0.0,0.0,0.0,0.0,0.030686936936936936,0.0,0.0,0.0006234413965087282,0.0,0.0011208249271463797,0.0,0.004322400203407069,0.0,0.0,0.0,0.0,0.0,0.0035014005602240898,0.0,0.0,0.0,0.007090674688440051,0.0,0.0,0.0,0.012077294685990338,0.0,0.014523018509729473,0.0,0.0,0.0,0.0,0.00039643211100099106,0.0,0.00023430178069353328,0.0,0.0,0.0020387359836901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002044153720359771,0.004911591355599214,0.0,0.0,0.0,0.0037641154328732747,0.00014040999719180006,0.0,0.0010452051215050953,0.0005920663114268798,0.017429193899782137,0.0,0.0,0.0,0.0,0.0016233766233766235,0.0,0.0,0.028169014084507043,0.0,0.0005665722379603399,0.008029978586723769,0.0,0.00031240237425804435,0.0,0.0,0.029926595143986448,0.0,0.001786511835640911,0.0,0.0,0.0,0.0004288164665523156,0.0,0.009832272990167727,0.0,0.0,0.0008045052292839903,0.0,0.017511856986501276,0.0,0.0,0.0,0.0,0.0,0.004748338081671415,0.0,0.0009915716410510659,0.0,0.00259852750108272,0.0,0.0,0.0,0.0,0.0,0.0005988023952095808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019860973187686196,0.0,0.0019047619047619048,0.008425720620842573,0.0,0.0,0.0,0.0,0.010614525139664804,0.0017738359201773836,0.0,0.0,0.0,0.0011827321111768185,0.01026694045174538,0.0,0.0,0.0,0.0,0.0,0.0,0.0006056935190793458,0.0010346611484738748,0.0,0.0,0.007662835249042145,0.0078125,0.0007178750897343862,0.0,0.0,0.0,0.0,0.0,0.0,0.00044583147570218456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002044989775051125,0.004204204204204204,0.0013630942238882263,0.0013902681231380337,0.0,0.0,0.0008699434536755111,0.0006665185514330149,0.0,0.0,0.0,0.0,0.0,0.0
denovo2,0.003013444598980065,0.028762198253723677,0.014652014652014652,0.0,0.0005689900426742532,0.00022716946842344388,0.0,0.000314911037631869,0.019908616187989555,0.262528047868362,0.1947436449806118,0.0,0.6351190476190476,0.824054398640034,0.055461711711711714,0.2994077648607151,0.49744697564807544,0.003428927680798005,0.0016816143497757848,0.30351939027123964,0.016616044309451492,0.0015255530129672007,0.02058531746031746,0.0014587892049598833,0.0,0.0016625103906899418,0.10827250608272507,0.0,0.0001764602082230457,0.001707455890722823,0.3062236548475081,0.0,0.21907716169057775,0.5068981921979068,0.21914285714285714,0.034541062801932365,0.0,0.04907451352634077,0.009759581052130446,0.002642813579995934,0.0,0.09961618981158409,0.7260654112983151,0.0199203187250996,0.46157450796626054,0.0,0.0016628559551028891,0.1608053007135576,0.000501002004008016,0.006694051422485928,0.06510969568294409,0.0,0.0008453085376162299,0.0058378378378378375,0.026426764127073378,0.00025627883136852895,0.01690420947961551,0.3991605920035344,0.0,0.03173719376391982,0.0,0.0,0.24652493867538838,0.0,0.5166576625247614,0.036943213004010975,0.46663691140370456,0.3541405269761606,0.006880089862398203,0.03708791208791209,0.003135615364515286,0.1956779159265838,0.0007262164124909223,0.0,0.16731200326064805,0.0017261219792865361,0.9697424892703863,0.38937847866419295,0.5100645651348272,0.0025802752293577983,0.0005121638924455825,0.0,0.0943342776203966,0.11723768736616702,0.00023446658851113716,0.0028116213683223993,0.7816427289048474,0.04649196956889264,0.000564652738565782,0.009291521486643438,0.021438142027690933,0.0005257623554153522,0.09380349195481,0.0,0.005574614065180103,0.03373413493653975,0.6396761133603239,0.3003315963998105,0.0026833631484794273,0.3085277554304103,0.28173190984578883,0.003283473184968989,0.10157790927021697,0.03916004540295119,0.0,0.42070484581497797,0.26601520086862107,0.4301994301994302,0.012380250552689757,0.0917203767972236,0.00562474889513861,0.0021654395842356,0.36070381231671556,0.00035523978685612787,0.14588235294117646,0.024624373956594323,0.0,0.0005988023952095808,0.0004380201489268506,0.8358270989193682,0.025286259541984733,0.0009955201592832255,0.0,0.0,0.18764434180138567,0.02976190476190476,0.0,0.289925208974923,0.5838095238095238,0.0004434589800443459,0.0,0.20291060291060292,0.0,0.0,0.0011173184357541898,0.0,0.22824716267339218,0.0,0.03578066914498141,0.0,0.02053388090349076,0.192062714355708,0.06731583403895004,0.16080156402737047,0.0005506607929515419,0.12041884816753927,0.005402485143165856,0.33070866141732286,0.0,0.017063492063492062,0.5109135004042037,0.031417624521072794,0.0006510416666666666,0.0017946877243359654,0.6510989010989011,0.6890440386680988,0.06,0.0,0.22966101694915253,0.0,0.43156486847971465,0.2353515625,0.000777000777000777,0.2581356867071153,0.23111714156490276,0.9424681598594642,0.004173187271778821,0.8994307400379506,0.3118609406952965,0.06846846846846846,0.0018742545578463111,0.01807348560079444,0.12435553722416993,0.4852612773559625,0.07459765115267508,0.0006665185514330149,0.008244738555001085,0.6254341952913933,0.0005299417064122947,0.00030184123151222455,0.16845878136200718,0.003453379378391712
denovo1358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032637075718015666,0.0,0.0,0.0,0.0,0.0,0.0,0.00021934634788330776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002479543763947434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023803856224708403,0.0,0.0,0.0,0.00019821605550049553,0.0,0.00046860356138706655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000281135788585887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004088307440719542,0.0,0.00018008283810552856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004737091425864519,0.0,0.0,0.0005931198102016608,0.0,0.0,0.0,0.0,0.0,0.0,0.000949667616334283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041562759767248546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006305170239596469,0.0,0.0,0.0,0.0,0.0,0.0,0.0004887585532746823,0.0,0.0,0.0,0.0006056935190793458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048828125,0.0,0.0,0.0,0.0004391743522178305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038595137012736397,0.0,0.0,0.00035842293906810036,0.0
denovo320,0.0,0.0,0.002997002997002997,0.0,0.0,0.0,0.0,0.000629822075263738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032160085760228694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025896414342629482,0.00023430178069353328,0.000230361667818475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005893909626719057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004357298474945534,0.0,0.0,0.0009589566551591868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001129305477131564,0.0,0.0,0.0,0.0017117425539198905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002372479240806643,0.0,0.0,0.0,0.003696332101222633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004977600796416127,0.0,0.0,0.0011547344110854503,0.0,0.004468718967229395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004434589800443459,0.0037831021437578815,0.0,0.0023234200743494425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761906,0.0,0.0,0.0,0.0,0.0,0.0,0.001935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028629856850715747,0.0008008008008008008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
denovo186,0.0,0.0,0.00333000333000333,0.0,0.0,0.009768287142208088,0.0,0.001574555188159345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.0,0.0004959087527894868,0.0040825096691018475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025484199796126404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006740815638692282,0.0002151462994836489,0.0,0.0,0.0,0.0,0.0,0.0003136762860727729,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.00019179133103183735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00282326369282891,0.0,0.00044662795891022776,0.0,0.0,0.0,0.0,0.0,0.001156737998843262,0.0018948365703458077,0.0,0.0,0.0,0.0,0.0,0.0056753688989784334,0.0031276656241114587,0.0,0.0,0.0,0.0,0.0,0.0004017677782241864,0.00043308791684711995,0.0,0.0,0.0,0.0,0.0,0.0005988023952095808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017738359201773836,0.0,0.0,0.0,0.0,0.0,0.0004434589800443459,0.0006305170239596469,0.002136752136752137,0.0,0.002365464222353637,0.03696098562628337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015519917227108122,0.0,0.0,0.0015325670498084292,0.0,0.0,0.0,0.0,0.0,0.0007971303308090873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034034034034034033,0.0168682910206168,0.0,0.0,0.0,0.00891692040017399,0.0,0.00021696680407897592,0.0,0.0,0.002112888620585572,0.0,0.03453379378391712
denovo121,0.0009272137227630969,0.002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0014170996693434106,0.00032637075718015666,0.0,0.0,0.0,0.00029761904761904765,0.0,0.00028153153153153153,0.0,0.0,0.0,0.0,0.0,0.0,0.0002542588354945334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039840637450199205,0.0,0.000230361667818475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003646005966191581,0.0,0.0,0.0,0.0003370407819346141,0.00580895008605852,0.0,0.0007858546168958742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005809731299927378,0.0013012361743656475,0.0,0.00019179133103183735,0.0,0.00023191094619666049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000564652738565782,0.0,0.005359535506922733,0.0,0.0017117425539198905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002372479240806643,0.0,0.0,0.0,0.005402331532556156,0.0,0.0,0.002849002849002849,0.0,0.0,0.0004017677782241864,0.0,0.0,0.00035523978685612787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002962962962962963,0.015965166908563134,0.0,0.0,0.0004965243296921549,0.0,0.0,0.0,0.0,0.0,0.0009871668311944718,0.0,0.004469273743016759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004233700254022015,0.0,0.0,0.0,0.0,0.0,0.0005173305742369374,0.0035714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006815471119441132,0.0,0.011548772942874819,0.0,0.0,0.0,0.002169668040789759,0.0,0.0,0.0,0.0,0.0
