"","Methanobrevibacter_smithii","Rothia_mucilaginosa","Bifidobacterium_adolescentis","Bifidobacterium_animalis","Bifidobacterium_bifidum","Bifidobacterium_breve","Bifidobacterium_catenulatum","Bifidobacterium_dentium","Bifidobacterium_longum","Bifidobacterium_pseudocatenulatum","Adlercreutzia_equolifaciens","Collinsella_aerofaciens","Eggerthella_lenta","Eggerthella_unclassified","Gordonibacter_pamelaeae","Bacteroides_caccae","Bacteroides_cellulosilyticus","Bacteroides_dorei","Bacteroides_eggerthii","Bacteroides_faecis","Bacteroides_finegoldii","Bacteroides_fragilis","Bacteroides_massiliensis","Bacteroides_ovatus","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_xylanisolvens","Bacteroidales_bacterium_ph8","Barnesiella_intestinihominis","Odoribacter_splanchnicus","Parabacteroides_distasonis","Parabacteroides_merdae","Parabacteroides_unclassified","Paraprevotella_clara","Paraprevotella_unclassified","Prevotella_copri","Alistipes_finegoldii","Alistipes_indistinctus","Alistipes_onderdonkii","Alistipes_putredinis","Alistipes_shahii","Alistipes_unclassified","Enterococcus_faecalis","Enterococcus_faecium","Lactobacillus_casei_paracasei","Lactobacillus_fermentum","Lactobacillus_gasseri","Lactobacillus_rhamnosus","Pediococcus_acidilactici","Pediococcus_unclassified","Leuconostoc_citreum","Lactococcus_lactis","Streptococcus_australis","Streptococcus_mutans","Streptococcus_parasanguinis","Streptococcus_salivarius","Streptococcus_sanguinis","Streptococcus_thermophilus","Streptococcus_vestibularis","Butyricicoccus_pullicaecorum","Clostridiaceae_bacterium_JC118","Clostridium_asparagiforme","Clostridium_bolteae","Clostridium_clostridioforme","Clostridium_hathewayi","Clostridium_leptum","Clostridium_nexile","Clostridium_perfringens","Clostridium_scindens","Clostridium_symbiosum","Clostridiales_bacterium_1_7_47FAA","Flavonifractor_plautii","Eubacterium_eligens","Eubacterium_hallii","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_siraeum","Eubacterium_sp_3_1_31","Eubacterium_ventriosum","Anaerostipes_caccae","Anaerostipes_hadrus","Anaerostipes_unclassified","Blautia_hansenii","Blautia_hydrogenotrophica","Blautia_producta","Ruminococcus_gnavus","Ruminococcus_obeum","Ruminococcus_torques","Coprococcus_catus","Coprococcus_comes","Dorea_formicigenerans","Dorea_longicatena","Dorea_unclassified","Lachnospiraceae_bacterium_1_1_57FAA","Lachnospiraceae_bacterium_1_4_56FAA","Lachnospiraceae_bacterium_2_1_58FAA","Lachnospiraceae_bacterium_3_1_46FAA","Lachnospiraceae_bacterium_3_1_57FAA_CT1","Lachnospiraceae_bacterium_4_1_37FAA","Lachnospiraceae_bacterium_5_1_57FAA","Lachnospiraceae_bacterium_5_1_63FAA","Lachnospiraceae_bacterium_6_1_63FAA","Lachnospiraceae_bacterium_7_1_58FAA","Lachnospiraceae_bacterium_8_1_57FAA","Lachnospiraceae_bacterium_9_1_43BFAA","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Roseburia_unclassified","Oscillibacter_sp_KLE_1745","Oscillibacter_unclassified","Clostridium_bartlettii","Peptostreptococcaceae_noname_unclassified","Anaerotruncus_colihominis","Anaerotruncus_unclassified","Faecalibacterium_prausnitzii","Ruminococcaceae_bacterium_D16","Ruminococcus_bromii","Ruminococcus_callidus","Ruminococcus_lactaris","Ruminococcus_sp_5_1_39BFAA","Subdoligranulum_sp_4_3_54A2FAA","Subdoligranulum_unclassified","Coprobacillus_unclassified","Clostridium_ramosum","Erysipelotrichaceae_bacterium_21_3","Erysipelotrichaceae_bacterium_2_2_44A","Erysipelotrichaceae_bacterium_3_1_53","Erysipelotrichaceae_bacterium_5_2_54FAA","Erysipelotrichaceae_bacterium_6_1_45","Eubacterium_biforme","Eubacterium_dolichum","Holdemania_filiformis","Holdemania_unclassified","Turicibacter_unclassified","Acidaminococcus_unclassified","Dialister_invisus","Megasphaera_micronuciformis","Megasphaera_unclassified","Veillonella_atypica","Veillonella_dispar","Veillonella_parvula","Veillonella_unclassified","Fusobacterium_nucleatum","Burkholderiales_bacterium_1_1_47","Parasutterella_excrementihominis","Sutterella_wadsworthensis","Bilophila_unclassified","Bilophila_wadsworthia","Citrobacter_unclassified","Escherichia_coli","Escherichia_unclassified","Klebsiella_pneumoniae","Klebsiella_unclassified","Haemophilus_parainfluenzae","Akkermansia_muciniphila"
"PRISM|8753",0,0,0.0109862,5.42e-05,2.8e-06,0,0.0002179,0,0.0070689,0.015246,0,0.025957,7.43e-05,0.0010922,0,2.17e-05,6.8e-06,9.7e-05,0,1.79e-05,1.11e-05,0.0407861,1.04e-05,0.0848618,6.81e-05,0.0820054,0.0739291,0.0622912,0,0,0,0,2.02e-05,3.12e-05,0.0300863,0,0,5.89e-05,0.0027645,0,0.005517,3.82e-05,0,0,0,0,0,0,0,0,0,0,0,0.0024235,0.0002231,0,0,0.0005776,0,0.0026514,0,0,0,0.0001335,0.0054805,0.0148774,0.0001083,0,0.0094884,4.74e-05,1.06e-05,1.93e-05,0.0001447,0.0002236,1.79e-05,0.0009818,0.0117191,0.158236,1.31e-05,0.0001641,0,0,1.26e-05,0,0,0,0.0001735,0.0407886,0.0004653,0.0147363,0,0,0,1.79e-05,0,0.0893387,0.0017217,1.77e-05,0.0001032,0,0.0015616,6.53e-05,0.0034724,0,0,0,0.0009355,0,0.0001323,0.0003362,0,0,0,0,6.48e-05,0,0,0.0019178,0,2.5e-05,0,1.2e-06,0.0417983,0,0.0006514,0.0026398,0.0008983,4.43e-05,1.2e-05,0,0,0.0001177,0,0.0018771,0.0001898,0,9.88e-05,8.3e-06,0.0152925,8e-07,0.0275651,0.0004189,6.81e-05,0.0041252,0.0081416,0,0,0,0.056156,0.0115025,0.0004992,0,0.001182,8.39e-05,0.0131022,0,7.23e-05,2.01e-05
"PRISM|8758",0,0,0,0,0,0.373126,0,0,4.1e-05,0,0,1.7e-06,0,0,0,0,0,1.3e-06,0,0,0,0,0,6.1e-06,4.36e-05,0,4.47e-05,9.12e-05,0,0,0,0,0,0,0,0,0,4.1e-06,0,0,0,0,0,4.8e-06,0,0.0198438,0.0043103,0.0005193,0.0003157,0.0102215,0.108508,0.0338625,0,0.0008663,0,6.08e-05,0.0020975,0.0010045,0,0.121882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186017,0,0,0,0.0001051,0,0,0,0.0014351,0,0.0074694,0,0,0,0.107747,0,0.0026063,0,0,0,0,7.23e-05,2.48e-05,0,0,0,0,0,0,0,0,0,0,2.42e-05,0,0,0,2.47e-05,0,0,0,0,0,0,6.63e-05,0,0,0,0,0,0,0.0006145,0.0015673,0.0020828,0.0043021,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27e-05,0,0,4.7e-06,0,0,0,0,0,0,0,0,4.17e-05,0,0,0,2e-06
"PRISM|8778",0.0386092,0,1.26e-05,2.6e-06,0.0251806,3.3e-06,0,0,0.0152886,0,0.0020411,0.0087636,1.2e-05,0.0001836,0.0003594,0.010758,0.0052602,0.0157572,0,1.95e-05,0.0034169,0.0237857,1.21e-05,0.0017592,0.0112843,0.0002261,0.0553711,0.0070836,0.0020982,0.0122699,0.0320674,0.0043736,0.0090638,0.0188911,0,0,0,2.74e-05,0.0065346,0.0002964,0.0264496,0.0983748,0.0106354,0,0,0,0,0,0,0,0,0,0,0.0002305,8.8e-06,0,0,4.4e-06,0,7.59e-05,0,0,0.0001968,1.56e-05,0.0001201,0,0,0.0003361,5.7e-06,0,2.3e-06,1.1e-05,1.33e-05,0.0005182,0.0061825,0.0157119,0.0057407,0.0211601,0.0166287,3.39e-05,0.0046913,0,0.0006367,0,0,1.29e-05,0,0.0002108,0.0008931,0.0049114,0.0026119,0.007084,0.0030832,0.0015627,0,0,0,2.09e-05,0.0014132,0.0003867,0,0,0.0008873,0,0.0001729,0,0,0.0005941,0.000608,0.0063929,0,0.0006414,0.002911,0,6.36e-05,0,0.001329,0.0341572,7.38e-05,0.0361945,0.0004786,4.4e-06,0.0030548,0.0006039,0.0831397,7.3e-06,0,1.71e-05,1.12e-05,0,0,2.69e-05,0,0,0.0005979,0,0,3.5e-06,5.4e-06,0,0,0,0,0,3e-06,0,0.0001105,0.0001011,0.0032801,0.0036759,0.0004245,0,0.0032948,0.0014676,1.64e-05,5.4e-06,2.63e-05,0.181461
"PRISM|8783",0,8.1e-05,1.36e-05,1.08e-05,0,0,0,0,5.76e-05,0,0.005111,1.83e-05,0,0.0060787,0,1.53e-05,6.1e-06,0.0241341,0,0.0178557,3.8e-06,0,1.94e-05,0.0919516,0.0001161,3.51e-05,0.029405,0.0587852,0.000593,0,0,0,1.47e-05,0.0810851,0.0715489,0,0,5.42e-05,0,0,2.53e-05,3.06e-05,0,7.9e-06,0,0,0.0003011,0,0,6.4e-06,0,0,0,0.0003041,4.07e-05,0,0.0047088,3.94e-05,0.0001913,0.0107498,9.75e-05,0,0.0004267,0.0032363,0.0647727,0.0002009,0.0061462,0.0066042,0.0005357,0,0.0003455,0.0004389,0.0009805,0.0069159,2.21e-05,0,9e-07,0.0552709,4.5e-06,0,0,0,0.0013739,0,2.43e-05,0,0.003331,0.0607227,0.0003255,0.144108,0,2.6e-06,1e-06,2.17e-05,0,0,0.0158927,0.0192261,0.001761,0.0002139,1.09e-05,0.0009298,0.0032357,2.55e-05,0.0044016,0,0.0012326,0,2.81e-05,0,6.46e-05,0.0174472,0.0034799,3.34e-05,0,0.0003657,0.0002116,0.0002679,0.0027914,2.46e-05,0,0,0.0206291,0.00343,0.0268046,0.0326476,0.0022136,3.73e-05,0.0022106,0,0,0.0017244,0,0,0,0,7.38e-05,1.02e-05,2.4e-05,0,0,5.1e-06,0,0,3.77e-05,0,0,0,0,0.0324718,0,0,0.0107374,0.0043044,0,0,0,2.96e-05
"PRISM|8785",0,0,1.2e-05,0.0163122,0,0.0001517,0,0,0.0095878,0,0.0022436,0.0105428,0,9.56e-05,0.0010744,0.0220559,0.13122,8.67e-05,0,7.7e-06,4e-06,0.0039445,1.42e-05,0.0300715,4.18e-05,0.0202693,0.0503931,0.0513962,6e-05,0,0.008608,0.0131557,5.1e-06,0.128817,0,0,0,4.79e-05,0.0026379,0.0001034,0.0099472,0.0291288,0.0056494,0,0,0,0.0010531,0,0,0,0,0,0,0.0007128,0,0,0.0002749,0.0003055,1.69e-05,0.048279,6.88e-05,0,0,0.0002702,6.48e-05,0.0007409,0.0001629,0.0009393,3.44e-05,0,2.88e-05,0.0001952,0.0004388,0.0006207,0.0004618,0.0028971,0,0.0105001,5.6e-06,0,0,0.0001454,0.0012996,0,0,0.0001947,0,0.0001559,0.0036711,0.0041708,0.0012165,1.2e-06,0.0021647,0,0,0.0129886,7.75e-05,0,0.0008023,2.67e-05,0,0.000363,0.000558,0,0.0013322,0,0,0.0009642,0.0011549,0.0098404,0,0,0.010014,0.0004822,0,0.0003725,0.0003701,0.0885819,0.0001138,0.0289465,0,0.0150049,0.0133204,0.0009386,0.0691337,0.0008484,0.0007699,0.000418,6.7e-06,0,0,2.87e-05,0,0,0.000299,0,5.86e-05,1.48e-05,4.1e-06,0,0,0,0,0,5.48e-05,0,1.51e-05,0.0032801,0,0.0106039,0.0014288,0,0.0002557,0.0001765,0,0,0.0001159,0.0308751
"PRISM|8794",0,0.0001055,1.91e-05,0.0024845,5.4e-06,2.25e-05,0,0,0.0115513,0,0.0027243,1.92e-05,0.000355,0.0041282,0,2.82e-05,7.5e-06,0.0359183,0,2.5e-06,4.9e-06,0.0152805,2.17e-05,0.0080483,3.89e-05,3.4e-06,0.0001288,0.0273239,0.0002274,5.1e-06,0,0,2.1e-06,3.21e-05,3.06e-05,0,0,4.7e-05,0.0016034,0,0.0513374,4.24e-05,1.9e-06,0,1.38e-05,0.0060834,4.46e-05,0,0,0,0,0,0,5.94e-05,0.000197,0,0.0037257,0.006989,0.0003315,0.0001147,7.21e-05,0,0.0002013,0.0001544,0.0001153,0.0005658,0.0004227,0,1.35e-05,1.58e-05,0,0.0002225,0.0005438,0.0005088,0.0132212,0.016241,0.0065737,0.48379,1.43e-05,0.0010914,0.0098905,0.0002702,0.0039513,0,0,0,5.83e-05,0.0058419,0.0091329,0.0047913,0.000778,0.0097905,0.004044,0.006717,0,4.82e-05,0.0006291,0.0007309,0.0025731,0,0,0,0.0042243,0,0.0001373,0.0021781,0,0.0128499,0.0197824,0.0013826,0,0,0.0041835,0.0016485,0,0.000276,2.1e-05,0.106987,1.78e-05,2.44e-05,0,0.0117687,0.0229661,0,0.0267785,0.0003284,7.9e-05,0,4.08e-05,2.84e-05,2.75e-05,1.01e-05,0,0,0.0007021,0,1.77e-05,8.5e-06,4.6e-06,7.6e-06,0,4.44e-05,0.0001117,0.0005896,0.0015698,0,0.0002706,5.5e-06,4.4e-06,0,0,0,0.0001007,0.0003573,0,3.71e-05,0.0070159,2.2e-05
"PRISM|8795",0,0,1.9e-05,0,0,0,0,0,2.8e-05,0,0,0,0.0004574,0.0113802,0.0002314,0.0377154,0.0273016,0,0,0,0,0.0165508,0,0,1.18e-05,0.0976177,0.0435163,0,0.0070517,0,0,0.0152361,0,0,0.0568929,0,0,0,0,0,1.58e-05,0.0553211,0,0,0,0.0006826,0,0,0,0,0,0,0,0.000107,0.0002543,0,1.72e-05,0.0004975,0,5.25e-05,0,0,0.0004225,0.0012326,0.0039605,0.0001767,0.001035,0,0.0176907,0,0,0.0022907,0.0002373,0.0003791,0.0068816,0.0221359,0.0114477,0.246926,0,0.0040807,0,0,0.0013353,0,0,0,0.0006363,0.014299,0.0007175,0.0022933,0,0,0.0190166,0.015765,0,0,0.004694,0,0,0,0,0,0.0087445,0,6.74e-05,0.0077293,0.0004271,0,0,0.0003312,0,0,0.0128472,0.0001116,0,0,0,0.131479,0.020284,0,0,0,0,0,0.0206297,0.0001451,0.0006132,8.8e-06,0,0,6.22e-05,0.0001481,0,0,0.0014164,0,0,0,0,0,0,0,0,0,0,0,0.000418,0.0024719,0,0.0002749,0,0,0,0.0002751,0,0,0,0
"PRISM|8800",0,3.54e-05,0.131567,0,0.0091078,0.0002361,0,0.0001436,0.0350535,0,0.0004559,0.0232995,1.3e-05,0.0002887,0,0.0074618,3.1e-06,2.35e-05,0,6.3e-06,3e-06,0,1.54e-05,0.0307732,3.6e-05,0.0014179,0.0285813,0.0483937,0.0013224,0,0.0088392,0,0.0030138,0.0126372,0,0,0,2.57e-05,0.0003534,0,0.0030261,0.0313021,0,0,0,0,0,0,8e-07,0,0,0,0,0,4.2e-06,0,0.0008608,0.0016834,1.51e-05,0.0002783,0.0002232,0,5.93e-05,1.97e-05,0.0012052,6.36e-05,0.0001144,0.0028836,5.6e-06,0,2.61e-05,1.62e-05,6.92e-05,0.0001873,6.5e-06,0.0003603,0,0.337489,3.6e-06,2.28e-05,0,0,0.0033075,0,0,0.0012956,1.24e-05,0.0030588,0.0021045,0.0044971,0.0030136,0.0029361,0,8.6e-06,0.0011576,0,0,0.0004149,0.0012432,0,5e-06,7.13e-05,0.0011662,5.4e-06,0.0006454,0,6.23e-05,3.55e-05,1.15e-05,0,0.0070577,0,0.0054666,8.77e-05,0.0006611,0,0.0001547,0.0619569,0,0.0451699,0,2.3e-06,0,0,0.0015879,8.26e-05,0.0001874,5.6e-06,0,0.0002518,0,0.0001118,0,0,0.000358,0,0,0.0525272,0.0341977,5.8e-06,0,0.0001358,3.25e-05,0.0001084,0.0001726,0,0.0001373,0.0004188,0.0196349,0.0024068,0.0001546,0,3.67e-05,0,0,2.92e-05,6.1e-06,2.7e-05
"PRISM|8802",0.10711,0,0,0,0,0,0,0,0.0001035,0,0.0008914,0.0038943,0.0002983,0,0.0014493,0.0019196,0.067554,0.0240967,0,0.0034502,0,3.01e-05,1.06e-05,0.0022149,7.94e-05,0.0002598,0.0457574,0.0031008,0.0007776,0,0,0.0083933,0.0642175,0.0665632,0,0,0,4.41e-05,0.00175,0.0028399,0.0386172,0.0306706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003952,0.0003028,0,6.67e-05,0,0.0009972,0,0.0001963,0,0,0,0.00215,0.0149841,0,3.03e-05,0,0,0.0001505,0.0101962,0,0,0.0004243,0.201688,0,0,0,0,0.0012481,0,0.0001571,0.0012441,0.0654765,3.92e-05,0.0199322,0,0,0.0012188,7.6e-06,0,0,0,0,0.0035779,8.56e-05,0,7.4e-06,0,0,0.0003674,0,0,0.0011078,4.23e-05,0,0,0,0.0058,0.0001538,0.0005563,0,0.0024535,0.0003725,0.0019662,2.39e-05,0,0.0089771,0.0024187,0.001756,0.09919,0.002392,0.0021155,0.0024587,0.0002276,5.2e-06,0,5.22e-05,0,0,0.0006312,0,0,3.01e-05,0,0,9.52e-05,0,0,0,6.76e-05,0,0,0,0,0.0039222,0.0007395,0,7.67e-05,2.33e-05,2.12e-05,5.9e-06,0.0013384,0.0095473
"PRISM|8803",0,0.0006957,2.19e-05,1.38e-05,0,0,0,0,4.11e-05,0,0.0052089,0,0.000152,0.0003039,0.0002688,2e-05,2.1e-06,6.66e-05,0,3.3e-06,1.15e-05,0.0119162,2.13e-05,0.13012,5.69e-05,0.0114728,0.0880843,0.0231593,0,0,0,0,0.0159151,2.94e-05,0.0010738,0,0,3.79e-05,0.001047,0,0.0041727,0.0389437,7.1e-06,0,0,1.43e-05,0,0,0,0,0,0,0,0.0102141,1.38e-05,0,0.0048084,0.0045005,0,0.008582,2.76e-05,0,0.0011725,0.0013104,0.0212194,2.45e-05,0.0005792,0.0008291,0.0041734,0,9.62e-05,0.0002707,0.0003712,0.0050549,0.0587861,1.34e-05,0.0121064,0.0002321,0.0094995,0.0037716,0,0,0.0056536,0,0,0.0127073,0.0005133,0.000105,0.050424,0.0031307,0,0.0277098,0,0.058005,0,0,0.0012869,0,0,0.0002466,8.3e-06,7.86e-05,0.0054926,0.0001416,0.0051119,0.0010086,5.68e-05,0,2.07e-05,0,5.75e-05,0,0.0120029,1.43e-05,0.0001494,0.0010092,0,0.206441,0.0220198,2.3e-05,0,7.2e-06,0,0.0029936,0.0697451,0.0038536,0.0006864,5.4e-06,1.32e-05,0.0007727,4.7e-06,0.0005868,0,0,0.0009962,0.0010518,0,6.9e-06,0.0021489,0,0,2.02e-05,3.22e-05,1.21e-05,0.0004572,0,0,0,0,0,0,0,0.0001223,0,2.39e-05,2.09e-05,0.0001917,3.03e-05
"PRISM|8805",0,4.98e-05,0.000108,1.98e-05,1.52e-05,0,0,0,0.0012154,0,4.3e-06,2.05e-05,0.0009401,0.0133706,0,3.4e-05,1.64e-05,9.67e-05,0,0,0,3.77e-05,1.87e-05,0.0001269,8.39e-05,7.5e-06,0.0003292,0.0001728,1.6e-06,0,3.8e-06,0,1.41e-05,3.4e-05,0,0,0,6.45e-05,0.0001642,0,7.13e-05,8.56e-05,1.8e-06,0.0001036,0,0,0,0,0,0,0,0,0,0.0197749,0.0001708,0,0.0020809,0.0010488,0.0001452,0.0081985,0.0001348,0.0009546,0,0,0.0008453,0.0246909,6.8e-05,0,0.421365,0,0,0.0169716,0.0005141,0,4.98e-05,2.81e-05,0,0.0003592,2.5e-05,0,0,0,0.0019938,0,0,1.01e-05,0.0025973,0.0036768,0.0001691,0.0029379,0,7e-06,5.3e-06,0.0024475,0.0012607,0.0001211,0,3.18e-05,0,0,0,0,0.0320044,0,0.0002451,0,0,0,6.19e-05,0.155177,0,0,1.2e-05,0.0036317,0,0,0,0.0003176,0,6.08e-05,0,2.2e-06,0.154982,0,0.000937,0.0037331,0.0036743,0,0.0002268,0,0,0,0,0,0,0,0.000106,2.37e-05,9.32e-05,0.0002018,6.37e-05,0.0017923,0.0003021,0.0003843,0.0082473,0,0,0,0,0,0,0,0.0384054,0.005489,2.45e-05,6.12e-05,0.0011092,0.0001044
"PRISM|8806",0,0.0002027,3.7e-06,4.3e-06,7.4e-06,0,0,0,3.33e-05,0,0,1.1e-06,0,2.1e-06,0,1.19e-05,1.1e-06,3.06e-05,0,0,3e-06,7e-07,4.9e-06,2.58e-05,2.02e-05,2.7e-06,5.79e-05,5.63e-05,0,0,0,0,8.6e-06,1.24e-05,1.59e-05,0,0,1.99e-05,0,0,1.51e-05,2.27e-05,4e-07,0,0,0,0.0001737,0,0,0.0080744,0.0025513,9.67e-05,0,0,6.81e-05,0,0.0005599,0.0007439,0.00015,2.67e-05,1.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8e-06,0,0,0.000107,9.9e-06,0,0,0,0,0,0,0,0,5.17e-05,1.18e-05,5.23e-05,0,0,0,2.8e-06,0,9.6e-06,0,0,0,0,0,0,2e-06,0,0,0,0,0,1.41e-05,1.6e-06,0,0,0,0,2.17e-05,0,0,0.0001054,0,1.23e-05,0,0,0,0,9.68e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01e-05,0.0424523,0,0.0175598,0.0007102,0.0036245,0,0.0703658,0,0,0,0.028364,0.0015703,0,0.408431,0.0559561,0.0002319,0.0393088,0.0001873,2.65e-05
"PRISM|8807",0,0,7.4e-06,3.6e-06,9.3e-06,1.7e-06,0,0,0.0375883,0,0,6.1e-06,0,0,0,1.41e-05,3e-06,3.87e-05,0,0,8e-07,0,3.2e-06,2.88e-05,2.99e-05,1.4e-06,7.58e-05,7.26e-05,0,1.6e-06,0,0,4.3e-06,1.63e-05,2.9e-06,0,0,2.55e-05,0.0092931,0,0.353071,2.2e-05,4.4e-06,0,0,3.88e-05,0,0,0,0,0,0,0,4.24e-05,0,2.01e-05,0.0002602,0.0004035,0,0.0040916,0.0001154,0,0,1.2e-06,0.0102774,0.056319,0.0027441,0,8.8e-06,0,0,0.0450104,0.0048062,0.0131778,3.1e-06,0.0088082,0,0.0001604,5e-06,0,0,0.0004718,0,0.0012584,0,0,0.0081268,0.212568,5.81e-05,0.0115652,0,0,0,3.4e-06,0.0001028,0.0079685,0,2.2e-06,2.1e-06,0,0.0061134,0,1.8e-06,0,0,2.42e-05,0.0012644,6e-07,0.137623,0.0257073,0,0,4.8e-06,0,0.001157,0,0,0.0001359,0,1.04e-05,0,0,0,0,0.0014355,0.0206412,6.5e-06,0,0,0,0,0,0,0,0,0,0,3e-06,1.46e-05,2.32e-05,0,0.0001768,2.6e-06,2.34e-05,4.76e-05,0,0,0,0,0,0,0,4.14e-05,9.74e-05,0,0,0.0156637,2.17e-05
"PRISM|8809",0,0.0002269,8.4e-06,7.8e-06,2.7e-06,0,0,7.23e-05,6.79e-05,0,0,4.8e-06,0,0,0,1.06e-05,0,2.48e-05,0,0,5e-07,0.0007546,5.4e-06,2.34e-05,2.95e-05,0,6.6e-05,0.0001021,0,0,5.5e-06,0,4.7e-06,1.92e-05,3.5e-06,0,0,3.57e-05,0,0,9.3e-06,1.78e-05,0,4.2e-06,0.0006258,0,0,0,0,0,0.0001218,0.0019383,0,7.38e-05,0.0001289,0,0.001462,0.0015143,0,8.9e-06,0,0,0,0,0,4.02e-05,0,0,0.0002325,0.157799,0,3.41e-05,0,0,0.0070904,3.5e-06,0,0.0001377,7.8e-06,0,0,0,0,0,0,0,0,0.156061,2.13e-05,0.0038725,0,0,0,2.9e-06,5.6e-06,0.0004037,0,0,0,0,0,0,0,0,0,0,0.0012732,0,1.83e-05,0,9e-06,0,2.1e-06,0,0.0016473,0,0,0.000139,0,1.79e-05,0,0,0,0,8.58e-05,0.0001354,1.08e-05,0,0,0,0,0,0,0,0,0,0,4e-06,1.54e-05,0.0008802,0,0.0002233,0.0001181,5.62e-05,0.0030556,0,0,0,0,0,0,0,0.554064,0.0682106,0.0316586,0,0.0001925,2.18e-05
"PRISM|8815",0,0,7.1e-06,2.4e-06,1.11e-05,0,0,0,2.55e-05,0,0,1.2e-05,0,0,0,1e-05,2e-06,3.54e-05,0,0,8e-07,3.3e-06,6.2e-06,3.59e-05,2.76e-05,2.7e-06,7.29e-05,4.25e-05,5e-07,0,9.5e-06,0,1.2e-06,2.21e-05,3.5e-06,0,0,2.21e-05,0,0,1.64e-05,5.82e-05,0,0,0,0,0,1e-06,0,0,0,0,0,4.4e-05,8.88e-05,0,0.000389,0.0003815,8.4e-06,0.0007689,2.26e-05,0,0,0,0.0235714,0.0001292,0,0,9.1e-06,0,8.44e-05,0.0033733,0.000115,0.0002639,1.4e-06,4.7e-06,0,0.0001301,1.36e-05,0,0,9.9e-06,0,0.0005734,0,0,0.0002723,0.512919,2.2e-05,0.0169518,0,7e-07,0,3.6e-06,0.0002047,0,0,0,0,0,2.6e-06,0.000131,2.9e-06,0,0,2.23e-05,0.0043382,0,8.8e-06,1.2e-06,2.03e-05,0,2.5e-06,0.0103439,0,0,0,0.0001101,0,2.78e-05,0,3e-06,0,0,0.0002257,0.0168221,0.0218766,0.0004749,0.0001588,0,0,0,0,0,0,0,0,9.5e-06,2.9e-06,5.21e-05,0,0.0001678,3.96e-05,8.81e-05,0.0003088,0,0,0,0,0,0,0,0.295742,0.0369244,0.0052982,0.006277,3.09e-05,9.2e-05
"PRISM|8841",0,0.000195,1.29e-05,2.7e-06,3.8e-06,4.1e-06,0,0,0.0478073,0,0.00012,1.48e-05,0,0.0002247,0,0.0432307,8.8e-06,6.23e-05,0,0,8.4e-06,0.0581631,1.3e-05,0.0007754,2.52e-05,4.5e-06,0.0047073,6.06e-05,0.0025234,0,0.009425,0,1.21e-05,2.25e-05,1.73e-05,0,0,5.6e-05,1.1e-06,0,2.17e-05,4.35e-05,0.0009624,0.0005653,0,0,0,1.05e-05,0,0,0,0,0,9.3e-06,0.0001629,0,0.0020999,0.0049371,0.0003457,0.0001024,0.0002992,0.0005969,0,0,0.000218,9.37e-05,8.2e-06,0,9.8e-06,0,5e-07,4.2e-05,2.64e-05,4.6e-06,0.0015955,0.0098011,0.0007314,0.03183,8.3e-06,0,0.0001854,0,0.0005404,0,5.8e-06,0,0,0.0685095,0.0006248,0.0056321,0.0007127,3.8e-06,5.85e-05,0.002394,0.0005749,0.0001065,3.21e-05,2.6e-06,0.0009337,0,2.05e-05,0,0.0090575,0.0120583,0,0,0.0013183,1.4e-06,0.0002641,4.44e-05,8.93e-05,0,3.05e-05,0,0,0,0,0.0034625,0,2.09e-05,0,4.7e-06,0.0910357,0,0.0009844,1.32e-05,0,0,0,9.3e-06,0,1.16e-05,0,0.0002912,0,0,0.0107888,2.5e-06,2.1e-05,5.62e-05,0,0.0001864,0.0001305,0.0006145,0.0030158,4e-06,0.0001706,0.0016187,1.8e-06,0.0038484,0.0004914,0,0.0334536,0.0065484,0,0,0.002017,3.71e-05
